TRANSACTION_DATE,BTAG,PLAYER_ID,PLAYER_CURRENCY,ROLLBACKS,FIRST_DEPOSIT_AMOUNT,TOTAL_DEPOSITS,SPORTSBOOK_BETS,SPORTSBOOK_STAKE,SPORTSBOOK_GROSS_REVENUE,SPORTSBOOK_BONUS,SPORTSBOOK_NET_REVENUE,CRASH_BETS,CRASH_STAKE,CRASH_GROSS_REVENUE,CRASH_BONUS,CRASH_NET_REVENUE,CASINO_BETS,CASINO_STAKE,CASINO_GROSS_REVENUE,CASINO_BONUS,CASINO_NET_REVENUE,VIRTUALS_BETS,VIRTUALS_STAKES,VIRTUALS_GROSS_REVENUE,VIRTUALS_BONUS,VIRTUALS_NET_REVENUE
2024-10-16,TsLI0RkiLv-p_PkFKJYeImNd7ZgqdRLk,1081109,GHS,0,0.0,10.0,2.0,10.0,7.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,ZU88s2cHXxy9iR9obOKOFWNd7ZgqdRLk,1489008,GHS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,59AvNUrJf48l7cC35Ir1KWNd7ZgqdRLk,1490739,GHS,0,0.0,145.0,9.0,105.0,25.425,0.0,25.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,gk4MQBD_IhNkcpBk1aZFmGNd7ZgqdRLk,1556872,GHS,0,0.0,0.0,1.0,6.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,TOTJFMxXrTvzb0c2S5VXkGNd7ZgqdRLk,1572013,GHS,0,0.0,2.0,1.0,1.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,h5DXUNxTXILcrJd7z9h2bmNd7ZgqdRLk,1655692,GHS,0,0.0,50.0,1.0,25.0,18.75,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,uonhS9i-_oVWWj0kEC1jgWNd7ZgqdRLk,1873500,GHS,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,4uG8HkGdrZ9UtnFDw1b98GNd7ZgqdRLk,1880349,GHS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,FNcv4PXSnzGDgwhbnjJ9HWNd7ZgqdRLk,1882019,GHS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.5,-0.18,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,wCaCvFFB-XrePDmW_W2cSGNd7ZgqdRLk,1929484,GHS,0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,29.0,40.6,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,m20RVUJV09XKID4mYh7pCWNd7ZgqdRLk,1953883,GHS,0,0.0,5.0,2.0,5.0,3.75,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,lb-5GqLZlHRuHHEQ7xk5BmNd7ZgqdRLk,1966041,GHS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.315,0.0,-0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
